UrunID,Mağaza,Talep,AmbalajAdet,AvgUrunBasinaDesi,PaketlemeKod,PaketlemeKuralTipi,PaketlemeSirasi
2999983194067,1,1,12,0.612,BG  ,Z,4
2999983194067,278,1,12,0.612,BG  ,Z,4
2999983194067,171,1,12,0.612,BG  ,Z,4
2999983194067,155,1,12,0.612,BG  ,Z,4
2999983194067,66,1,12,0.612,BG  ,Z,4
2999983194067,130,1,12,0.612,BG  ,Z,4
2999983194067,325,1,12,0.612,BG  ,Z,4
2999983194067,312,1,12,0.612,BG  ,Z,4
2999983194067,177,1,12,0.612,BG  ,Z,4
2999983194067,62,1,12,0.612,BG  ,Z,4
2999983194067,215,1,12,0.612,BG  ,Z,4
2999983194067,3,1,12,0.612,BG  ,Z,4
2999983194067,194,1,12,0.612,BG  ,Z,4
2999983194067,127,1,12,0.612,BG  ,Z,4
2999983194067,91,1,12,0.612,BG  ,Z,4
2999983194067,106,1,12,0.612,BG  ,Z,4
2999983194067,73,1,12,0.612,BG  ,Z,4
2999983424652,305,1,10,0.784,BG  ,Z,4
2999983424652,348,1,10,0.784,BG  ,Z,4
2999983424652,209,1,10,0.784,BG  ,Z,4
2999983424652,334,1,10,0.784,BG  ,Z,4
2999983424652,312,1,10,0.784,BG  ,Z,4
2999983424652,233,1,10,0.784,BG  ,Z,4
2999983424652,265,1,10,0.784,BG  ,Z,4
2999983424652,299,1,10,0.784,BG  ,Z,4
2999983424652,120,1,10,0.784,BG  ,Z,4
2999983426687,191,1,11,0.445,BG  ,Z,4
2999983426687,66,1,11,0.445,BG  ,Z,4
2999983426687,75,1,11,0.445,BG  ,Z,4
2999983426687,333,1,11,0.445,BG  ,Z,4
2999983426687,334,1,11,0.445,BG  ,Z,4
2999983426687,98,1,11,0.445,BG  ,Z,4
2999983426687,200,1,11,0.445,BG  ,Z,4
2999983426755,9,1,11,0.445,BG  ,Z,4
2999983426755,269,1,11,0.445,BG  ,Z,4
2999983426755,15,1,11,0.445,BG  ,Z,4
2999983426755,136,1,11,0.445,BG  ,Z,4
2999983425666,163,1,10,0.612,BG  ,Z,4
2999983425666,348,1,10,0.612,BG  ,Z,4
2999983425666,209,1,10,0.612,BG  ,Z,4
2999983425666,16,1,10,0.612,BG  ,Z,4
2999983425666,200,1,10,0.612,BG  ,Z,4
2999983425666,118,1,10,0.612,BG  ,Z,4
2999983451542,48,1,9,0.544,BG  ,Z,4
2999983451542,255,1,9,0.544,BG  ,Z,4
2999983451542,239,1,9,0.544,BG  ,Z,4
2999983451542,326,1,9,0.544,BG  ,Z,4
2999983451542,2,1,9,0.544,BG  ,Z,4
2999983451542,280,1,9,0.544,BG  ,Z,4
2999983451542,120,1,9,0.544,BG  ,Z,4
2999983451542,306,1,9,0.544,BG  ,Z,4
2999983451542,234,1,9,0.544,BG  ,Z,4
2999983451542,95,1,9,0.544,BG  ,Z,4
2999983451542,201,1,9,0.544,BG  ,Z,4
2999983451542,155,1,9,0.544,BG  ,Z,4
2999983451542,150,1,9,0.544,BG  ,Z,4
2999983451542,233,1,9,0.544,BG  ,Z,4
2999983451542,152,1,9,0.544,BG  ,Z,4
2999983451542,244,1,9,0.544,BG  ,Z,4
2999983451542,208,1,9,0.544,BG  ,Z,4
2999983451542,100,1,9,0.544,BG  ,Z,4
2999983451542,1,1,9,0.544,BG  ,Z,4
2999983451542,62,1,9,0.544,BG  ,Z,4
2999983451542,269,1,9,0.544,BG  ,Z,4
2999983451542,9,1,9,0.544,BG  ,Z,4
2999983451542,83,1,9,0.544,BG  ,Z,4
2999983451542,200,1,9,0.544,BG  ,Z,4
2999983451542,320,1,9,0.544,BG  ,Z,4
2999983451542,275,1,9,0.544,BG  ,Z,4
2999983451542,92,1,9,0.544,BG  ,Z,4
2999983451542,31,1,9,0.544,BG  ,Z,4
2999983451542,132,1,9,0.544,BG  ,Z,4
2999983451542,22,1,9,0.544,BG  ,Z,4
2999983451542,32,1,9,0.544,BG  ,Z,4
2999983451542,111,1,9,0.544,BG  ,Z,4
2999983451542,348,1,9,0.544,BG  ,Z,4
2999983451542,35,1,9,0.544,BG  ,Z,4
2999983451542,170,1,9,0.544,BG  ,Z,4
2999983451542,7,1,9,0.544,BG  ,Z,4
2999983451542,334,1,9,0.544,BG  ,Z,4
2999983451542,328,1,9,0.544,BG  ,Z,4
2999983451542,60,1,9,0.544,BG  ,Z,4
2999983451542,187,1,9,0.544,BG  ,Z,4
2999983451542,103,1,9,0.544,BG  ,Z,4
2999983451542,113,1,9,0.544,BG  ,Z,4
2999983451542,127,1,9,0.544,BG  ,Z,4
2999983458053,19,1,10,0.441,BG  ,Z,4
2999983420852,198,1,9,0.816,BG  ,Z,4
2999983420852,48,1,9,0.816,BG  ,Z,4
2999983420852,52,1,9,0.816,BG  ,Z,4
2999983420852,303,1,9,0.816,BG  ,Z,4
2999983420852,140,1,9,0.816,BG  ,Z,4
2999983420852,276,1,9,0.816,BG  ,Z,4
2999983420852,95,1,9,0.816,BG  ,Z,4
2999983420852,66,1,9,0.816,BG  ,Z,4
2999983420852,265,1,9,0.816,BG  ,Z,4
2999983420852,124,1,9,0.816,BG  ,Z,4
2999983420852,235,1,9,0.816,BG  ,Z,4
2999983420852,302,1,9,0.816,BG  ,Z,4
2999983420852,100,1,9,0.816,BG  ,Z,4
2999983420852,332,1,9,0.816,BG  ,Z,4
2999983420852,202,1,9,0.816,BG  ,Z,4
2999983420852,39,1,9,0.816,BG  ,Z,4
2999983420852,68,1,9,0.816,BG  ,Z,4
2999983420852,62,1,9,0.816,BG  ,Z,4
2999983420852,9,1,9,0.816,BG  ,Z,4
2999983420852,152,1,9,0.816,BG  ,Z,4
2999983420852,49,1,9,0.816,BG  ,Z,4
2999983420852,244,1,9,0.816,BG  ,Z,4
2999983420852,208,1,9,0.816,BG  ,Z,4
2999983420852,312,1,9,0.816,BG  ,Z,4
2999983420852,92,1,9,0.816,BG  ,Z,4
2999983420852,143,1,9,0.816,BG  ,Z,4
2999983420852,132,1,9,0.816,BG  ,Z,4
2999983420852,98,1,9,0.816,BG  ,Z,4
2999983420852,32,1,9,0.816,BG  ,Z,4
2999983420852,211,1,9,0.816,BG  ,Z,4
2999983420852,73,1,9,0.816,BG  ,Z,4
2999983420852,7,1,9,0.816,BG  ,Z,4
2999983420852,338,1,9,0.816,BG  ,Z,4
2999983420852,313,1,9,0.816,BG  ,Z,4
2999983420852,275,1,9,0.816,BG  ,Z,4
2999983420852,60,1,9,0.816,BG  ,Z,4
2999983420852,305,1,9,0.816,BG  ,Z,4
2999983420852,257,1,9,0.816,BG  ,Z,4
2999983420852,196,1,9,0.816,BG  ,Z,4
2999983420852,111,1,9,0.816,BG  ,Z,4
2999983420852,236,1,9,0.816,BG  ,Z,4
2999983420852,220,1,9,0.816,BG  ,Z,4
2999983420852,327,1,9,0.816,BG  ,Z,4
2999983420852,10,1,9,0.816,BG  ,Z,4
2999983420852,264,1,9,0.816,BG  ,Z,4
2999983420852,20,1,9,0.816,BG  ,Z,4
2999983420852,328,1,9,0.816,BG  ,Z,4
2999983420852,191,1,9,0.816,BG  ,Z,4
2999983420852,167,1,9,0.816,BG  ,Z,4
2999983420852,2,1,9,0.816,BG  ,Z,4
2999983420852,25,1,9,0.816,BG  ,Z,4
2999983420852,310,1,9,0.816,BG  ,Z,4
2999983420852,280,1,9,0.816,BG  ,Z,4
2999983465266,198,1,8,0.367,BG  ,Z,4
2999983465266,255,1,8,0.367,BG  ,Z,4
2999983465266,239,1,8,0.367,BG  ,Z,4
2999983465266,191,1,8,0.367,BG  ,Z,4
2999983465266,310,1,8,0.367,BG  ,Z,4
2999983465266,36,1,8,0.367,BG  ,Z,4
2999983465266,49,1,8,0.367,BG  ,Z,4
2999983465266,244,1,8,0.367,BG  ,Z,4
2999983465266,66,1,8,0.367,BG  ,Z,4
2999983465266,15,1,8,0.367,BG  ,Z,4
2999983465266,7,1,8,0.367,BG  ,Z,4
2999983465266,32,1,8,0.367,BG  ,Z,4
2999983465266,286,1,8,0.367,BG  ,Z,4
2999983465266,62,1,8,0.367,BG  ,Z,4
2999983465266,176,1,8,0.367,BG  ,Z,4
2999983465266,67,1,8,0.367,BG  ,Z,4
2999983465266,264,1,8,0.367,BG  ,Z,4
2999983465266,305,1,8,0.367,BG  ,Z,4
2999983465266,163,1,8,0.367,BG  ,Z,4
2999983465266,236,1,8,0.367,BG  ,Z,4
2999983465266,219,1,8,0.367,BG  ,Z,4
2999983471823,26,1,12,0.392,BG  ,Z,4
2999983471823,191,1,12,0.392,BG  ,Z,4
2999983471823,2,1,12,0.392,BG  ,Z,4
2999983471823,220,1,12,0.392,BG  ,Z,4
2999983471823,10,1,12,0.392,BG  ,Z,4
2999983471823,328,1,12,0.392,BG  ,Z,4
2999983471823,233,1,12,0.392,BG  ,Z,4
2999983471823,65,1,12,0.392,BG  ,Z,4
2999983471823,49,1,12,0.392,BG  ,Z,4
2999983471823,244,1,12,0.392,BG  ,Z,4
2999983471823,59,1,12,0.392,BG  ,Z,4
2999983471823,1,1,12,0.392,BG  ,Z,4
2999983471823,201,1,12,0.392,BG  ,Z,4
2999983471823,66,1,12,0.392,BG  ,Z,4
2999983471823,46,1,12,0.392,BG  ,Z,4
2999983471823,127,1,12,0.392,BG  ,Z,4
2999983471823,312,1,12,0.392,BG  ,Z,4
2999983471823,92,1,12,0.392,BG  ,Z,4
2999983471823,218,1,12,0.392,BG  ,Z,4
2999983471823,152,1,12,0.392,BG  ,Z,4
2999983557497,276,1,11,0.445,BG  ,Z,4
2999983557497,191,1,11,0.445,BG  ,Z,4
2999983557497,136,1,11,0.445,BG  ,Z,4
2999983557497,2,1,11,0.445,BG  ,Z,4
2999983557497,305,1,11,0.445,BG  ,Z,4
2999983557497,152,1,11,0.445,BG  ,Z,4
2999983557497,132,1,11,0.445,BG  ,Z,4
2999983557497,81,1,11,0.445,BG  ,Z,4
2999983557497,332,1,11,0.445,BG  ,Z,4
2999983557497,116,1,11,0.445,BG  ,Z,4
2999983557497,118,1,11,0.445,BG  ,Z,4
2999983670974,351,1,12,0.612,BG  ,Z,4
2999983670974,198,1,12,0.612,BG  ,Z,4
2999983670974,140,1,12,0.612,BG  ,Z,4
2999983670974,276,1,12,0.612,BG  ,Z,4
2999983670974,104,1,12,0.612,BG  ,Z,4
2999983670974,2,1,12,0.612,BG  ,Z,4
2999983670974,118,1,12,0.612,BG  ,Z,4
2999983670974,235,1,12,0.612,BG  ,Z,4
2999983670974,244,1,12,0.612,BG  ,Z,4
2999983670974,130,1,12,0.612,BG  ,Z,4
2999983670974,100,1,12,0.612,BG  ,Z,4
2999983670974,1,1,12,0.612,BG  ,Z,4
2999983670974,155,1,12,0.612,BG  ,Z,4
2999983670974,66,1,12,0.612,BG  ,Z,4
2999983670974,344,1,12,0.612,BG  ,Z,4
2999983670974,334,1,12,0.612,BG  ,Z,4
2999983670974,312,1,12,0.612,BG  ,Z,4
2999983670974,92,1,12,0.612,BG  ,Z,4
2999983670974,49,1,12,0.612,BG  ,Z,4
2999983670974,294,1,12,0.612,BG  ,Z,4
2999983670974,10,2,12,0.612,BG  ,Z,4
2999983670974,328,1,12,0.612,BG  ,Z,4
2999983670974,305,1,12,0.612,BG  ,Z,4
2999983670974,103,1,12,0.612,BG  ,Z,4
2999983670974,46,1,12,0.612,BG  ,Z,4
2999999421959,160,4,6,0.337,BG  ,Z,4
2999999421959,253,1,6,0.337,BG  ,Z,4
2999999421959,329,3,6,0.337,BG  ,Z,4
2999999421959,6,1,6,0.337,BG  ,Z,4
2999999421959,182,1,6,0.337,BG  ,Z,4
2999999421959,266,1,6,0.337,BG  ,Z,4
2999999421959,215,3,6,0.337,BG  ,Z,4
2999999572330,281,1,8,0.285,BG  ,Z,4
2999999572354,226,1,8,0.285,BG  ,Z,4
2999999572354,281,1,8,0.285,BG  ,Z,4
2999999572354,244,2,8,0.285,BG  ,Z,4
2999999572354,199,2,8,0.285,BG  ,Z,4
2999999572354,87,1,8,0.285,BG  ,Z,4
2999999572354,223,2,8,0.285,BG  ,Z,4
2999999572446,247,1,8,0.285,BG  ,Z,4
2999988321611,257,1,8,1.837,BG  ,Z,4
2999988321611,176,1,8,1.837,BG  ,Z,4
2999988321611,13,1,8,1.837,BG  ,Z,4
2999988321611,223,1,8,1.837,BG  ,Z,4
2999988321628,264,1,7,2.099,BG  ,Z,4
2999988321963,251,2,6,1.633,BG  ,Z,4
2999988322038,280,1,6,0.612,BG  ,Z,4
2999988322335,251,2,7,0.7,BG  ,Z,4
2999988322335,193,2,7,0.7,BG  ,Z,4
2999988322335,109,1,7,0.7,BG  ,Z,4
2999988322335,218,2,7,0.7,BG  ,Z,4
2999988322335,133,3,7,0.7,BG  ,Z,4
2999988322335,97,1,7,0.7,BG  ,Z,4
2999987234264,67,1,6,0.19,BG  ,Z,4
2999987234264,1,2,6,0.19,BG  ,Z,4
2999987235285,2,1,6,0.16,BG  ,Z,4
2999987235285,304,1,6,0.16,BG  ,Z,4
2999987235285,227,1,6,0.16,BG  ,Z,4
2999987235285,9,1,6,0.16,BG  ,Z,4
2999987235285,215,1,6,0.16,BG  ,Z,4
2999987235285,258,1,6,0.16,BG  ,Z,4
2999987235285,278,1,6,0.16,BG  ,Z,4
2999987273751,111,1,6,0.136,BG  ,Z,4
2999987273751,116,2,6,0.136,BG  ,Z,4
2999987273751,13,1,6,0.136,BG  ,Z,4
2999987273751,174,1,6,0.136,BG  ,Z,4
2999987273751,334,1,6,0.136,BG  ,Z,4
2999987273751,92,2,6,0.136,BG  ,Z,4
2999987273751,244,1,6,0.136,BG  ,Z,4
2999987274918,347,1,6,0.272,BG  ,Z,4
2999987274918,281,1,6,0.272,BG  ,Z,4
2999987274925,226,1,6,0.272,BG  ,Z,4
2999987274925,89,1,6,0.272,BG  ,Z,4
2999987274925,109,1,6,0.272,BG  ,Z,4
2999987274925,174,1,6,0.272,BG  ,Z,4
2999987274925,9,1,6,0.272,BG  ,Z,4
2999987274925,116,2,6,0.272,BG  ,Z,4
2999988341749,181,1,7,0.28,BG  ,Z,4
2999988341749,206,1,7,0.28,BG  ,Z,4
2999987234752,168,2,11,0.167,BG  ,Z,4
2999987234752,340,3,11,0.167,BG  ,Z,4
2999987234752,197,2,11,0.167,BG  ,Z,4
2999987234752,11,2,11,0.167,BG  ,Z,4
2999987234752,244,5,11,0.167,BG  ,Z,4
2999987234752,199,1,11,0.167,BG  ,Z,4
2999987234752,223,2,11,0.167,BG  ,Z,4
2999987234752,1,1,11,0.167,BG  ,Z,4
2999987234752,299,3,11,0.167,BG  ,Z,4
2999988948900,271,2,7,0.42,BG  ,Z,4
2999987151943,194,1,7,0.7,BG  ,Z,4
2999987151943,119,1,7,0.7,BG  ,Z,4
2999987151943,318,1,7,0.7,BG  ,Z,4
2999987151950,25,1,7,0.7,BG  ,Z,4
2999987151950,62,1,7,0.7,BG  ,Z,4
2999987151950,9,1,7,0.7,BG  ,Z,4
2999987151950,116,1,7,0.7,BG  ,Z,4
2999987151950,265,1,7,0.7,BG  ,Z,4
2999987152025,91,1,7,1.05,BG  ,Z,4
2999987152025,233,1,7,1.05,BG  ,Z,4
2999987152032,46,1,7,1.05,BG  ,Z,4
2999987152032,196,1,7,1.05,BG  ,Z,4
2999987153480,20,1,7,0.281,BG  ,Z,4
2999987153770,124,1,7,0.088,BG  ,Z,4
2999987153770,13,1,7,0.088,BG  ,Z,4
2999987153787,215,2,7,0.088,BG  ,Z,4
2999987153800,248,1,7,0.088,BG  ,Z,4
2999987153800,329,1,7,0.088,BG  ,Z,4
2999987982578,233,1,7,0.088,BG  ,Z,4
2999987982585,255,4,7,0.088,BG  ,Z,4
2999987982585,219,1,7,0.088,BG  ,Z,4
2999987982585,24,2,7,0.088,BG  ,Z,4
2999987982592,230,1,7,0.088,BG  ,Z,4
2999987982592,3,1,7,0.088,BG  ,Z,4
2999987982592,124,2,7,0.088,BG  ,Z,4
2999987982592,177,1,7,0.088,BG  ,Z,4
2999987982592,300,3,7,0.088,BG  ,Z,4
2999987982592,318,1,7,0.088,BG  ,Z,4
2999987153855,207,1,7,0.115,BG  ,Z,4
2999987153855,332,2,7,0.115,BG  ,Z,4
2999987238002,209,1,7,0.129,BG  ,Z,4
2999987238019,226,1,7,0.129,BG  ,Z,4
2999987238019,112,1,7,0.129,BG  ,Z,4
2999987238019,238,1,7,0.129,BG  ,Z,4
2999987238019,124,1,7,0.129,BG  ,Z,4
2999987238019,100,1,7,0.129,BG  ,Z,4
2999987238026,143,1,7,0.129,BG  ,Z,4
2999987238026,137,1,7,0.129,BG  ,Z,4
2999987238026,212,1,7,0.129,BG  ,Z,4
2999987228287,46,1,6,1.069,BG  ,Z,4
2999987228287,2,1,6,1.069,BG  ,Z,4
2999987228287,25,2,6,1.069,BG  ,Z,4
2999987282654,240,1,7,1.399,BG  ,Z,4
2999987282654,169,1,7,1.399,BG  ,Z,4
2999987285143,47,1,6,0.98,BG  ,Z,4
2999987285242,78,1,7,1.05,BG  ,Z,4
2999987285389,240,1,8,1.837,BG  ,Z,4
2999987285389,211,1,8,1.837,BG  ,Z,4
2999987285389,195,1,8,1.837,BG  ,Z,4
2999987285389,265,1,8,1.837,BG  ,Z,4
2999987285556,169,1,7,1.399,BG  ,Z,4
2999987285570,20,1,7,1.05,BG  ,Z,4
2999987285570,238,1,7,1.05,BG  ,Z,4
2999987285570,124,1,7,1.05,BG  ,Z,4
2999987285570,130,1,7,1.05,BG  ,Z,4
2999986592983,283,1,6,1.224,BG  ,Z,4
2999986592983,291,1,6,1.224,BG  ,Z,4
2999986592983,182,1,6,1.224,BG  ,Z,4
2999986602163,265,1,7,0.323,BG  ,Z,4
2999987977529,136,2,7,1.05,BG  ,Z,4
2999986002420,220,1,7,0.262,BG  ,Z,4
2999986002420,103,1,7,0.262,BG  ,Z,4
2999986002420,162,1,7,0.262,BG  ,Z,4
2999986002420,146,1,7,0.262,BG  ,Z,4
2999986002420,126,1,7,0.262,BG  ,Z,4
2999984364322,290,1,7,0.35,BG  ,Z,4
2999984364322,103,2,7,0.35,BG  ,Z,4
2999984364322,162,1,7,0.35,BG  ,Z,4
2999984364322,100,1,7,0.35,BG  ,Z,4
2999984471150,47,1,6,0.184,BG  ,Z,4
2999984471150,310,1,6,0.184,BG  ,Z,4
2999984471150,211,1,6,0.184,BG  ,Z,4
2999984471150,132,1,6,0.184,BG  ,Z,4
2999984471150,202,1,6,0.184,BG  ,Z,4
2999984471150,171,1,6,0.184,BG  ,Z,4
2999984385075,78,1,5,0.098,BG  ,Z,4
2999983546255,168,4,10,0.153,BG  ,Z,4
2999983546255,340,4,10,0.153,BG  ,Z,4
2999983546255,304,2,10,0.153,BG  ,Z,4
2999983546255,127,4,10,0.153,BG  ,Z,4
2999983546255,197,2,10,0.153,BG  ,Z,4
2999983546255,236,4,10,0.153,BG  ,Z,4
2999983546255,332,4,10,0.153,BG  ,Z,4
2999983546255,1,3,10,0.153,BG  ,Z,4
2999983546255,212,1,10,0.153,BG  ,Z,4
2999983546255,118,3,10,0.153,BG  ,Z,4
2999983546255,150,4,10,0.153,BG  ,Z,4
2999983546255,246,4,10,0.153,BG  ,Z,4
2999983546255,98,3,10,0.153,BG  ,Z,4
2999983546255,215,4,10,0.153,BG  ,Z,4
2999983546255,199,4,10,0.153,BG  ,Z,4
2999983546255,244,1,10,0.153,BG  ,Z,4
2999984204352,298,1,6,0.093,BG  ,Z,4
2999984204352,1,2,6,0.093,BG  ,Z,4
2999984253213,92,1,7,0.359,BG  ,Z,4
2999983601664,351,1,6,1.633,BG  ,Z,4
2999983601664,340,2,6,1.633,BG  ,Z,4
2999983601664,41,1,6,1.633,BG  ,Z,4
2999983601664,246,1,6,1.633,BG  ,Z,4
2999983601664,338,1,6,1.633,BG  ,Z,4
2999983601664,1,2,6,1.633,BG  ,Z,4
2999983601664,300,2,6,1.633,BG  ,Z,4
2999985634127,121,1,6,0.129,BG  ,Z,4
2999985634127,239,1,6,0.129,BG  ,Z,4
2999985634127,147,1,6,0.129,BG  ,Z,4
2999985634127,344,1,6,0.129,BG  ,Z,4
2999985634127,260,1,6,0.129,BG  ,Z,4
2999985634127,32,1,6,0.129,BG  ,Z,4
2999985634127,116,2,6,0.129,BG  ,Z,4
2999985634127,278,1,6,0.129,BG  ,Z,4
2999985634127,306,1,6,0.129,BG  ,Z,4
2999985304990,248,1,7,0.35,BG  ,Z,4
2999985304990,325,4,7,0.35,BG  ,Z,4
2999985304990,215,2,7,0.35,BG  ,Z,4
2999985304990,116,4,7,0.35,BG  ,Z,4
2999985305003,236,4,7,0.35,BG  ,Z,4
2999985305003,314,4,7,0.35,BG  ,Z,4
2999985305003,263,4,7,0.35,BG  ,Z,4
2999985305003,187,4,7,0.35,BG  ,Z,4
2999985305003,3,4,7,0.35,BG  ,Z,4
2999985305003,194,4,7,0.35,BG  ,Z,4
2999985305003,300,4,7,0.35,BG  ,Z,4
2999985305003,319,4,7,0.35,BG  ,Z,4
2999985305003,171,4,7,0.35,BG  ,Z,4
2999985305003,124,4,7,0.35,BG  ,Z,4
2999985305003,118,3,7,0.35,BG  ,Z,4
2999985305003,306,4,7,0.35,BG  ,Z,4
2999985305003,127,4,7,0.35,BG  ,Z,4
2999985305003,111,3,7,0.35,BG  ,Z,4
2999985305003,91,4,7,0.35,BG  ,Z,4
2999985305003,150,4,7,0.35,BG  ,Z,4
2999985305003,177,3,7,0.35,BG  ,Z,4
2999985305003,302,3,7,0.35,BG  ,Z,4
2999985305010,168,3,7,0.262,BG  ,Z,4
2999985305010,325,3,7,0.262,BG  ,Z,4
2999985305010,312,4,7,0.262,BG  ,Z,4
2999985305010,215,3,7,0.262,BG  ,Z,4
2999985305010,83,4,7,0.262,BG  ,Z,4
2999985305010,199,3,7,0.262,BG  ,Z,4
2999985305010,116,3,7,0.262,BG  ,Z,4
2999985305010,1,1,7,0.262,BG  ,Z,4
2999985305041,220,1,7,0.35,BG  ,Z,4
2999985614419,160,1,6,0.327,BG  ,Z,4
2999983470918,246,1,6,0.612,BG  ,Z,4
2999985612279,239,3,4,0.482,BG  ,Z,4
2999985612279,191,3,4,0.482,BG  ,Z,4
2999985612279,2,3,4,0.482,BG  ,Z,4
2999985612279,25,3,4,0.482,BG  ,Z,4
2999985612279,310,3,4,0.482,BG  ,Z,4
2999985612279,67,3,4,0.482,BG  ,Z,4
2999985612279,116,2,4,0.482,BG  ,Z,4
2999985612279,345,3,4,0.482,BG  ,Z,4
2999985612279,300,3,4,0.482,BG  ,Z,4
2999985612279,233,3,4,0.482,BG  ,Z,4
2999985612279,1,2,4,0.482,BG  ,Z,4
2999985612279,81,3,4,0.482,BG  ,Z,4
2999985612279,97,3,4,0.482,BG  ,Z,4
2999985612279,130,3,4,0.482,BG  ,Z,4
2999985612279,302,3,4,0.482,BG  ,Z,4
2999985612279,100,3,4,0.482,BG  ,Z,4
2999985612279,332,3,4,0.482,BG  ,Z,4
2999985612279,10,3,4,0.482,BG  ,Z,4
2999985612279,92,3,4,0.482,BG  ,Z,4
2999985612279,143,3,4,0.482,BG  ,Z,4
2999985612279,327,3,4,0.482,BG  ,Z,4
2999985612279,62,3,4,0.482,BG  ,Z,4
2999985612279,9,3,4,0.482,BG  ,Z,4
2999985612279,238,3,4,0.482,BG  ,Z,4
2999985612279,124,3,4,0.482,BG  ,Z,4
2999985612279,136,3,4,0.482,BG  ,Z,4
2999985612279,333,3,4,0.482,BG  ,Z,4
2999985612279,119,3,4,0.482,BG  ,Z,4
2999985612279,338,3,4,0.482,BG  ,Z,4
2999985612279,257,3,4,0.482,BG  ,Z,4
2999985612279,3,3,4,0.482,BG  ,Z,4
2999985612279,46,3,4,0.482,BG  ,Z,4
2999985612279,341,3,4,0.482,BG  ,Z,4
2999985612279,155,3,4,0.482,BG  ,Z,4
2999985612279,196,3,4,0.482,BG  ,Z,4
2999984830407,104,1,6,1.224,BG  ,Z,4
2999984830407,112,1,6,1.224,BG  ,Z,4
2999984830407,235,1,6,1.224,BG  ,Z,4
2999984830407,65,1,6,1.224,BG  ,Z,4
2999984830407,80,1,6,1.224,BG  ,Z,4
2999983369397,48,1,6,0.98,BG  ,Z,4
2999983369397,86,1,6,0.98,BG  ,Z,4
2999983369397,136,1,6,0.98,BG  ,Z,4
2999983369397,149,1,6,0.98,BG  ,Z,4
2999983369397,196,1,6,0.98,BG  ,Z,4
2999983369397,87,1,6,0.98,BG  ,Z,4
2999983369397,209,1,6,0.98,BG  ,Z,4
2999983369397,344,1,6,0.98,BG  ,Z,4
2999983584882,121,2,6,0.245,BG  ,Z,4
2999983584882,303,4,6,0.245,BG  ,Z,4
2999983584882,25,2,6,0.245,BG  ,Z,4
2999983584882,330,2,6,0.245,BG  ,Z,4
2999983584882,177,4,6,0.245,BG  ,Z,4
2999983584882,269,4,6,0.245,BG  ,Z,4
2999983598452,280,3,6,0.306,BG  ,Z,4
2999983598452,46,3,6,0.306,BG  ,Z,4
2999983598452,341,3,6,0.306,BG  ,Z,4
2999983598452,66,3,6,0.306,BG  ,Z,4
2999983598452,306,3,6,0.306,BG  ,Z,4
2999983598452,338,3,6,0.306,BG  ,Z,4
2999983598452,62,3,6,0.306,BG  ,Z,4
2999983598452,137,1,6,0.306,BG  ,Z,4
2999983598452,100,2,6,0.306,BG  ,Z,4
2999983598452,287,1,6,0.306,BG  ,Z,4
2999983598452,300,3,6,0.306,BG  ,Z,4
2999983598452,111,3,6,0.306,BG  ,Z,4
2999983598452,87,3,6,0.306,BG  ,Z,4
2999983598452,91,2,6,0.306,BG  ,Z,4
2999983598452,336,1,6,0.306,BG  ,Z,4
2999983598452,209,2,6,0.306,BG  ,Z,4
2999983598452,119,1,6,0.306,BG  ,Z,4
2999984459868,47,1,6,0.816,BG  ,Z,4
2999984459868,239,2,6,0.816,BG  ,Z,4
2999984459868,103,2,6,0.816,BG  ,Z,4
2999984459868,194,1,6,0.816,BG  ,Z,4
2999984459868,333,1,6,0.816,BG  ,Z,4
2999984459868,81,2,6,0.816,BG  ,Z,4
2999984459868,302,1,6,0.816,BG  ,Z,4
2999984459868,278,2,6,0.816,BG  ,Z,4
2999983518849,351,1,6,1.224,BG  ,Z,4
2999983518849,17,2,6,1.224,BG  ,Z,4
2999983518849,276,1,6,1.224,BG  ,Z,4
2999983518849,67,1,6,1.224,BG  ,Z,4
2999983518849,208,1,6,1.224,BG  ,Z,4
2999983518849,75,3,6,1.224,BG  ,Z,4
2999983518849,100,3,6,1.224,BG  ,Z,4
2999983518849,332,1,6,1.224,BG  ,Z,4
2999983518849,202,1,6,1.224,BG  ,Z,4
2999983518849,212,1,6,1.224,BG  ,Z,4
2999983518849,155,3,6,1.224,BG  ,Z,4
2999983518849,149,1,6,1.224,BG  ,Z,4
2999983518849,211,1,6,1.224,BG  ,Z,4
2999983518849,333,3,6,1.224,BG  ,Z,4
2999983518849,344,1,6,1.224,BG  ,Z,4
2999983518849,56,1,6,1.224,BG  ,Z,4
2999983518849,97,1,6,1.224,BG  ,Z,4
2999983518849,320,2,6,1.224,BG  ,Z,4
2999983518849,20,2,6,1.224,BG  ,Z,4
2999983518849,46,1,6,1.224,BG  ,Z,4
2999983518849,341,1,6,1.224,BG  ,Z,4
2999983518849,194,1,6,1.224,BG  ,Z,4
2999983518849,197,1,6,1.224,BG  ,Z,4
2999983518849,147,1,6,1.224,BG  ,Z,4
2999984308258,217,3,6,0.245,BG  ,Z,4
2999984308258,25,3,6,0.245,BG  ,Z,4
2999984308258,280,3,6,0.245,BG  ,Z,4
2999984308258,66,3,6,0.245,BG  ,Z,4
2999984308258,155,3,6,0.245,BG  ,Z,4
2999984308258,187,3,6,0.245,BG  ,Z,4
2999984308258,46,3,6,0.245,BG  ,Z,4
